"","Query","Tax","Matching","MapQ","AS.max"
"25200","e00c57bd-81aa-41ac-aa24-b2aca2a64dcd","Lactobacillus_casei",92.5259515570934,0,2210
"25424","e234dc80-30aa-4d33-b521-5c785b8df2dd","Lactobacillus_plantarum",95.2149791955617,0,2452
"25646","e46c8173-089e-41d8-87f1-3d29f27f9120","Exiguobacterium_sp",73.2584269662921,0,528
"26496","ec6e2b0e-303c-40ac-b842-01ac80ab5df6","Lactobacillus_paracasei",91.3639479095271,0,2130
"26734","ee5be529-b640-48fe-bb4d-ed00ad87402b","Lactobacillus_delbrueckii",89.3146647015475,0,1802
"27992","f99adf0b-39a9-458c-875b-5e3a8996cfd3","Lactobacillus_paracasei",82.1870701513067,0,1354
"28756","ffe8eefe-8266-44fd-a98c-34c546c1e38d","Lactobacillus_paracasei",89.0657439446367,0,1904
"1","001e9b83-10c9-41c0-85ff-9f3914de2ce2","Lactobacillus_casei",83.8264299802761,0,1486
"5","00332eba-ac1b-4f33-87a5-726e09f1925f","Leuconostoc_lactis",90.0346020761246,60,1992
"10","0056151c-7b9a-41eb-ba08-c6dd6b0205ad","Lactobacillus_delbrueckii",91.2065439672802,1,2126
"12","0078d437-6e03-41e7-baff-5302aa3ae0eb","Lactobacillus_casei",89.2663043478261,0,1936
"21","007a0ada-8923-4815-8838-053c2f78a975","Lactobacillus_buchneri",86.0583941605839,1,1578
"25","007b6a4d-4cf1-4f5a-91c5-ffaf53ce98a4","Lactobacillus_fermentum",89.6164021164021,1,2034
"32","0081d00a-fb17-4865-90f7-c0fd0faefc82","Lactobacillus_paracasei",80.5351170568562,1,1122
"35","0097c98c-11cd-4dce-ba13-ffd503bfc581","Lactobacillus_casei",90.3397734843438,0,2100
"40","00998291-0487-417c-a1bd-d8d26272a865","Lactobacillus_casei",90.0832177531207,0,1968
"45","009d2d76-4ee4-45d2-b374-e94fac0a697a","Lactobacillus_fermentum",86.1067503924647,0,1434
"48","00a3ac93-a0f9-45fe-a622-6f9570dcf908","Lactobacillus_casei",92.4119241192412,0,2254
"54","00ae5a43-9ed2-4ad9-9bf1-6eec9804b1b8","Lactobacillus_delbrueckii",86.2372881355932,1,1668
"57","00ae80a4-2e91-4c33-8173-fc528ab85749","Lactobacillus_casei",92.798353909465,0,2244
"60","00bf2824-a259-47c7-9cd2-a8ae8c879dc3","Lactobacillus_casei",89.5333333333333,0,2000
"63","00cb40a7-e198-441e-9fe8-02130d95268d","Lactobacillus_casei",90.1293396868618,0,2010
"66","00cd759d-11dc-44bf-807b-bef0fc5f9523","Lactobacillus_plantarum",90.8904109589041,0,2084
"70","00f5dc5e-47b0-4380-84c8-feb9df04808d","Lactobacillus_fermentum",90.5437352245863,1,1764
"73","00fc9db2-5e84-4e43-8b12-ca5a03bbe0a1","Lactobacillus_casei",83.587786259542,0,1564
"77","01089d48-ad83-4645-b6dd-22d25e47acff","Lactobacillus_casei",94.7766323024055,0,2424
"84","010a2d73-54f3-4ac6-a512-bd76cb84a3d1","Lactobacillus_fermentum",88.5772913816689,0,1868
"87","010e10dd-e9de-4c86-8224-40103491c8ea","Lactobacillus_casei",91.2304554724677,0,2126
"92","010f6401-b913-492a-8dab-76a0ead4ea8e","Lactobacillus_brevis",88.952245188881,1,1838
"98","0124bbc4-5f32-4981-9822-c17c2ed10b6d","Lactobacillus_delbrueckii",85.6241234221599,1,1576
"99","013919fd-b8ff-4b8a-9f29-ae925ca5949a","Lactobacillus_casei",93.4013605442177,0,2328
"104","014ed43d-a35b-4409-9d67-1718ff817500","Lactobacillus_delbrueckii",89.7735072065889,1,1962
"107","01530d39-c02d-4f83-ab5a-335f4a73ff48","Lactobacillus_casei",92.7260367097213,18,2268
"111","01582401-17e3-4952-9eb4-22145b01dae9","Lactobacillus_casei",93.2698844323589,0,2292
"113","016f97d3-6e76-4d92-982a-06196cb72458","Lactobacillus_casei",95.7505140507197,0,2524
"115","017708af-44de-484d-a5ad-5c875e9fe04e","Lactobacillus_casei",92.1340131099782,1,2052
"120","0179236c-cdeb-4bac-90c6-334d86c26a48","Lactobacillus_fermentum",88.6394557823129,1,1904
"126","017ac178-5a8d-4387-bd4f-adfda2fa6a34","Lactobacillus_paracasei",87.7914951989026,0,1776
"129","017d4d95-552e-49ed-9f62-bf5dc740644b","Lactobacillus_fermentum",87.9091516366065,7,1878
"132","017f17f8-139f-4fef-afa3-86041d526a64","Lactobacillus_casei",88.9039242219215,0,1908
"139","019384ab-26ef-4af4-a915-6a348bde5cf3","Lactobacillus_fermentum",90.3479973736047,2,2134
"147","01b007e4-9546-485d-90e6-c8fef53ced89","Lactobacillus_rhamnosus",86.4262295081967,0,1764
"151","01bdca95-5e3e-4301-9c9f-e2dcc25ddfb4","Lactobacillus_casei",85.4313099041534,1,1692
"156","01c97853-308e-40f4-8de7-d704e1ffe15e","Lactobacillus_buchneri",93.9041095890411,0,2366
"160","01ca1fe9-6ee1-462d-82c5-f3ff5801ac43","Lactobacillus_casei",88.2273342354533,1,1840
"162","01d02f29-8a82-4d3a-af55-45b1459322cb","Lactobacillus_casei",93.1412894375857,0,2290
"166","01d171ae-deea-4fb0-8e5f-47ddeb58be09","Lactobacillus_fermentum",89.2265193370166,6,1908
"169","01d84967-891c-4962-bdc9-4bf9dc2c0c48","Lactobacillus_paracasei",88.7425938117182,0,1936
"170","01e0be62-9e33-45cc-82d5-17a406ff6e4b","Leuconostoc_citreum",93.719806763285,0,2324
"176","01e360ae-b2ed-464f-b5a4-36cf6e2758d7","Lactobacillus_fermentum",95.8046767537827,4,2512
"182","01f1fcc0-1cc2-4721-859d-a7c278c39422","Lactobacillus_paracasei",82.641252552757,1,1338
"185","01f7a6a4-8cf1-4e2f-b1a0-d426712149bd","Lactobacillus_fermentum",90.7368421052632,0,2004
"187","01fc613d-275d-4bcd-b08b-f3e60e2867ba","Lactobacillus_casei",85.5,0,1546
"193","0205016c-56a3-40dd-bdb6-25319c60f731","Lactobacillus_paracasei",87.0945479641132,1,1728
"195","0213575c-b8dd-4429-bd79-83cfe6a4f6ae","Lactobacillus_casei",92.6151761517615,0,2248
"203","02166018-7796-49d8-b0d3-2e1931a41985","Lactobacillus_fermentum",84.1698841698842,1,1550
"208","021ca9ac-4229-4c0c-930f-aec6fbd5284f","Lactobacillus_fermentum",89.7643097643098,6,2000
"212","021f1bea-03e0-49ac-ae4d-5a7b570abf66","Lactobacillus_casei",85.2624011502516,0,1506
"214","02312e3a-c2a9-4224-bd16-884958c76e17","Lactobacillus_casei",86.4123159303882,0,1680
"219","0246eaff-5b72-4944-8d9c-3b61d2a8f4df","Lactobacillus_casei",92.837653478854,0,2258
"224","02476938-25c5-4a5d-b81f-27f690bfdd95","Lactobacillus_fermentum",91.2268188302425,0,2040
"226","025054cd-d165-4f48-a7e0-9593e98b8c4f","Lactobacillus_casei",83.7159253945481,1,1358
"231","02509588-d5f8-4252-8714-dda37cbb88c5","Lactobacillus_fermentum",90.2899527983817,12,2066
"235","025740c3-223e-4069-b4b0-4b0d0d82cfd5","Lactobacillus_casei",95.5479452054795,0,2498
"237","0284c075-8469-40a2-b8cb-3f941e3eec0c","Lactobacillus_casei",81.2335958005249,0,1292
"242","02a459f7-4e81-47d1-a871-f9a4b869e6fd","Lactobacillus_casei",88.2231404958678,0,1850
"247","02ab7b36-0453-49b2-8353-3ec5273fd144","Pediococcus_claussenii",88.0640465793304,0,1724
"252","02b46693-ecd1-47a1-b551-754e60639de1","Lactobacillus_fermentum",90.3859174001354,1,2080
"257","02b4f667-9a87-4991-9b0b-57a0998f0509","Lactobacillus_casei",88.6173184357542,0,1870
"261","02ba671f-3ad7-40d3-892c-1ec46bfa1319","Lactobacillus_fermentum",89.3883566691231,0,1796
"267","02c4fa7a-421c-4659-ac0a-5f09a8da2de6","Lactobacillus_paracasei",79.2405063291139,1,1112
"272","02cbfc91-0248-4a60-af1e-06943dd133ae","Lactobacillus_oris",79.7101449275362,1,1130
"276","02ccf886-7643-4b51-96d0-277ba4d54a9c","Lactobacillus_buchneri",91.740614334471,1,2166
"277","02d0bca6-b5d0-4e48-b163-a06dc55540ce","Lactobacillus_casei",82.1380243572395,0,1298
"282","02dfa5d1-e6ff-46d3-9c6f-20125af10285","Lactobacillus_fermentum",82.2527832351015,0,1364
"285","02e1889e-70d7-45d8-9b1b-7bdfdc6a5240","Lactobacillus_casei",86.1324041811847,0,1642
"290","02e89c99-a35c-4c26-b62c-180f78f19541","Lactobacillus_paracasei",93.3788395904437,9,2346
"292","02ee72b6-9c89-497b-8587-079a32c31102","Lactobacillus_delbrueckii",94.4137931034483,0,2392
"294","02ff351f-e098-4dc3-9e16-dd3915319033","Lactobacillus_casei",83.2745236414961,0,1358
"298","0303b450-5f36-46ef-b2fe-67d73dea4f39","Lactobacillus_brevis",93.878954607978,17,2348
"302","030b71d7-ed4b-49e1-a71d-6ba7bb73178a","Lactobacillus_buchneri",89.3895348837209,0,1846
"305","0313a9dd-d362-47bf-b112-13fc6b51b7d5","Lactobacillus_casei",91.4910226385636,5,1872
"308","032d7164-f063-4973-b21a-769ce43ef8f7","Lactobacillus_casei",90.1379310344828,0,2014
"313","0334f01f-dc3e-4084-9039-85ea5cfa9f0f","Lactobacillus_buchneri",89.6350364963504,1,1860
"315","034e3f28-e1ae-435c-b8ad-8b598bede193","Lactobacillus_casei",85.177733065057,0,1606
"321","0351386f-2d32-4e94-826e-c36eae1f4a76","Lactobacillus_paracasei",89.4257703081232,1,1914
"325","035b1b91-468a-4f3b-bf86-7a1575f0d648","Enterococcus_faecium",86.7910983488873,1,1630
"329","0367ffbd-31d2-4d0e-b81b-096c90c4b0f8","Lactobacillus_fermentum",87.0382372002592,9,1838
"334","036e2150-15fb-4226-95a4-af77584b9a3d","Lactobacillus_fermentum",93.2374100719424,0,2198
"339","0386273d-392d-426d-90fa-772a8ae32935","Lactobacillus_fermentum",89.6551724137931,1,1928
"345","0387c9e6-b6e0-41e9-9fb0-488bab0ec86d","Lactobacillus_fermentum",84.8322147651007,1,1570
"348","039a6a12-f345-4a8d-9359-800e2099d1b3","Lactobacillus_fermentum",88.0081300813008,1,1876
"356","03c01691-32fe-4120-9089-ec4f776a57fc","Lactobacillus_paracasei",84.6254071661238,0,1586
"357","03d29a01-0303-4db3-83ad-8dc2c53c80e9","Lactobacillus_casei",89.348710990502,0,1972
"359","03e8a1cc-3abc-4f63-af49-483bf4cefa6c","Lactobacillus_casei",94.0257976917855,0,2396
"363","0401a9d8-2a2e-4c59-b495-ff0cfea7d55b","Lactobacillus_paracasei",88.8588791357191,0,1902
"367","041668bf-fa07-432a-9d0b-d372a07f07cb","Lactobacillus_fermentum",91.1475409836066,0,2196
"369","041ba7a9-5b97-4a27-b86a-c1d087560ac9","Lactobacillus_casei",92.3497267759563,0,2224
"373","04244376-9f5e-44e0-b5c3-e7e7dd0ee141","Lactobacillus_casei",89.8305084745763,0,2000
"377","043365c9-21bb-4bdd-8b45-eb5ae475b458","Lactobacillus_casei",87.767795438839,0,1786
"381","0457d6a3-5cd4-40a1-ad3f-97fda3dbe49e","Lactobacillus_fermentum",92.2086720867209,0,2230
"384","04614528-7406-4558-aee0-c21dbfaf5f30","Lactobacillus_rhamnosus",84.6965699208443,0,1598
"389","0462be09-136a-462f-82dd-db1b72e8b982","Lactobacillus_casei",85.7339765678842,0,1638
"392","046506fa-de25-4ee0-a5b1-4884503e4015","Lactobacillus_plantarum",87.6954452753229,0,1792
"398","047cc0e2-649f-4ed6-addd-2cce107211de","Pediococcus_pentosaceus",86.9534050179211,2,1666
"401","047d5a1b-16cf-45be-91a8-6170b6c11619","Lactobacillus_casei",82.436069986541,0,1350
"406","0484b679-b10a-4651-b4d6-bbd6cae9a3b0","Lactobacillus_casei",91.9973544973545,0,2248
"410","04a4b424-52d9-46cd-9e28-c371bf1243e8","Lactobacillus_casei",84.1352405721717,0,1538
"418","04b68a0c-c034-4a50-8fe7-4fe5753da395","Lactobacillus_paracasei",90.6567366283006,1,2050
"421","04b8eb75-650d-4310-8a30-51d3606068e2","Lactobacillus_fermentum",91.6385704652731,0,2182
"429","04bd96cb-500e-4512-a6c8-cf4500b47170","Lactobacillus_rhamnosus",84.8728246318608,0,1570
"432","04c38bdf-2ee2-42e0-ad5e-234bac5ed1cf","Lactobacillus_ginsenosidimutans",79.7537619699042,0,1108
"435","04d00628-e28c-4265-a005-000569d2a4ff","Lactobacillus_ginsenosidimutans",84.5990063875089,1,1458
"440","04d2549f-20d8-42c0-a548-8dbaf32a21a7","Lactobacillus_casei",85.3573907009021,0,1540
"444","04e90675-719e-41f0-909f-efa18ba536d3","Lactobacillus_delbrueckii",89.2882818116463,0,1856
"451","04eaec3c-90be-4468-a4c5-351f26438fbb","Lactobacillus_paracasei",88.960113960114,44,1828
"456","04eb12fd-a65b-4d0d-ab83-e4f2a3ee627e","Lactobacillus_ginsenosidimutans",83.3815028901734,0,1346
"459","04f32649-5e1a-4461-a6d5-c9b246624377","Lactobacillus_fermentum",84.8844884488449,1,1594
"462","04f51ac3-8a83-4b5f-8571-91d3aac0f749","Lactobacillus_fermentum",86.5591397849462,1,1748
"468","04f9732c-b086-4692-96a0-112c77daa90a","Lactobacillus_fermentum",92.6530612244898,0,2250
"472","04fa98fb-c66e-4fff-98f9-9f8023a82a33","Lactobacillus_buchneri",83.5521769177609,1,1386
"476","04fefc48-1b39-4f25-be14-c71a3d6b262d","Lactobacillus_paracasei",92.0811518324607,1,2286
"478","05079ec9-4616-47cd-8996-99279f253123","Lactobacillus_buchneri",83.8880484114977,0,1312
"483","0519bdd6-83d9-497e-aa16-2426bc462534","Lactobacillus_paracasei",91.4965986394558,0,2150
"486","051a077b-3ac7-4e1f-955e-9643b04aaae4","Lactobacillus_fermentum",96.9821673525377,9,2634
"489","052f42db-f328-46d7-8f75-2ba5c092b8ac","Lactobacillus_casei",86.4516129032258,1,1574
"496","053c4083-42aa-4774-8e66-d068aa887879","Pediococcus_pentosaceus",84.8611111111111,0,1526
"498","054eb62a-fbbe-4d65-ab2b-209984e6de09","Lactobacillus_fermentum",90.6562054208274,1,1980
"501","055131a9-2b01-469e-978c-1af853a2c047","Lactobacillus_casei",88.6779661016949,0,1868
"505","056fbfcc-f8a0-4ca1-b1ae-ab07d1c2434a","Lactobacillus_paracasei",89.1525423728814,0,1974
"511","057047f4-8e50-41d9-8bf8-eeb55622275b","Lactobacillus_oris",90.6122448979592,0,2082
"512","057a01a1-3de5-4f06-b80f-31748716fcc0","Lactobacillus_casei",93.8229238160604,0,2332
"519","0584862a-cbc4-4dbc-a78a-a066d228169d","Lactobacillus_fermentum",79.7836375929682,0,1098
"523","0597a4be-2ed4-4762-98d0-083383e711b4","Lactobacillus_buchneri",86.8402024584237,0,1634
"524","059af64b-b8e8-4183-b824-a00ff0f50bc0","Lactobacillus_casei",97.1685082872928,0,2642
"529","059e2394-751b-49d6-aebe-bf999ace6013","Lactobacillus_fermentum",87.0627062706271,0,1824
"531","05b0f947-7d78-40e8-b26b-82dd2443c6e0","Lactobacillus_casei",77.9220779220779,0,898
"536","05be187f-dd59-430f-90d0-9173841ca56c","Lactobacillus_casei",96.1937716262976,0,2520
"539","05c4bd1f-d8b0-4bc7-9fdc-9f39c23f4a84","Lactobacillus_casei",89.3379790940767,0,1894
"544","05d291e4-ee94-4319-8b6c-8deb3f4ca89f","Lactobacillus_fermentum",88.0107166778299,5,1870
"547","05ed2850-dac8-45e8-88ac-77151e7e6bb6","Lactobacillus_casei",89.385065885798,0,1804
"551","05f00ef2-5acf-4594-bde3-ad9c057ca865","Lactobacillus_casei",88.7175893482831,0,1832
"557","05f16884-276c-4e9e-b292-00cae8a61d7d","Lactobacillus_buchneri",85.2941176470588,1,1436
"562","05f443df-704b-4f5b-b9b1-3c38cd37d2eb","Lactobacillus_fermentum",85.8887381275441,0,1668
"564","05f98bfd-2331-4838-aa57-5e5a3543bf4f","Lactobacillus_casei",91.7826375082836,0,2226
"569","0606c1aa-ec5d-44e5-a62f-4a82598ed7f2","Lactobacillus_paracasei",94.8024948024948,0,2390
"573","061403de-cef5-4df7-afc2-8a6a849c3dfc","Lactobacillus_fermentum",91.0991233985165,0,2152
"577","0628000f-78af-4d7a-9fbd-110f47214fca","Lactobacillus_fermentum",89.207650273224,1,1944
"579","062db0d8-61fc-46af-a0d4-a833a75b11a7","Lactobacillus_casei",86.3481228668942,0,1684
"583","06484bff-2c5a-4651-94c7-2bfb2bcac2cb","Lactobacillus_casei",85.2920962199313,0,1582
"588","0649a4db-9d40-4c86-8f4d-f9de2223f7e3","Lactobacillus_fermentum",95.5601092896175,12,2510
"592","0656a8a7-77ec-44e3-a45e-6d32e0c126ee","Lactobacillus_fermentum",89.2881824464409,0,1898
"597","065cc296-13bd-48b2-9be3-625c5feec26d","Lactobacillus_paracasei",88.388969521045,0,1754
"604","065d2e3c-8a1c-4668-8738-2bbb85d90df9","Lactobacillus_paracasei",85.3413654618474,0,1600
"606","065f6d1d-341e-49d5-995f-bd1abc8e4c3b","Lactobacillus_casei",96.0608154803041,0,2524
"611","066bb646-b2ee-411e-b74e-650924e44980","Pediococcus_pentosaceus",86.8537666174298,1,1574
"612","066c85b4-d3b1-4824-a6df-7584745c1497","Lactobacillus_casei",89.3515358361775,0,1928
"621","068abe9e-6913-4b60-a0f6-ea19bcd6a6f3","Lactobacillus_fermentum",86.899275839368,1,1810
"624","0690d73c-9249-4ae7-a7d7-1032b6ee1505","Lactobacillus_casei",95.4234972677596,0,2502
"629","06a13172-f57b-4613-a244-77ef832e9555","Lactobacillus_fermentum",87.08303761533,0,1718
"633","06a206d5-e71a-453f-a5e5-057eef87842a","Lactobacillus_fermentum",88.4537474679271,7,1880
"637","06a71e8e-ca60-4b7b-884e-0ce607731a3d","Lactobacillus_fermentum",89.9866488651535,0,2038
"643","06ab4869-5caa-4b8a-980d-f55d4896edfc","Lactobacillus_paracasei",94.7075208913649,1,2368
"647","06bb9cf6-8d3d-42bf-bc92-514fee08a3c9","Lactobacillus_paracasei",91.9178082191781,1,2168
"649","06d81677-15f6-47f0-8e63-165dfe696e2d","Lactobacillus_casei",88.9632107023411,0,1954
"653","06daef33-5b46-49b9-8db5-23ce0a24c202","Lactobacillus_casei",88.6396526772793,1,1770
"659","06eb42a8-a49b-4884-9246-dc39333539e5","Sanguibacter_keddieii",95.9970887918486,0,2370
"662","0719a4a7-779e-4bf1-b679-5810e3d59033","Lactobacillus_fermentum",96.4456596035543,0,2582
"665","0721e253-3e9e-4cb1-85c1-65715d674f24","Lactobacillus_casei",92.3751686909582,0,2230
"672","0723fcb9-227a-4b13-8338-22a866099075","Lactobacillus_paracasei",88.6792452830189,0,1912
"675","072d1115-470b-48ac-8886-8bc2990cf604","Lactobacillus_fermentum",91.8918918918919,0,2096
"676","072e82ff-8c56-473f-bda0-9ae2450e1852","Lactobacillus_fermentum",92.9740791268758,0,2276
"682","07311733-710d-4a88-9a1b-cf723ebca9a0","Lactobacillus_fermentum",88.3507853403141,1,1956
"686","07350711-3c73-4617-a108-6c2d0f97675c","Lactobacillus_plantarum",90.983606557377,0,2106
"689","073841f3-3873-4086-8855-b4dc431f2ef1","Lactobacillus_fermentum",88.4507042253521,1,1804
"692","0739a081-230d-4562-9ae9-dd29b583fbc7","Lactobacillus_plantarum",90.1639344262295,0,2038
"695","0743c1f0-a323-47eb-a753-3b8ed52b2d1b","Lactobacillus_fermentum",78.2697547683924,0,968
"700","074b413c-bff0-48ce-a6cd-644a1ab60406","Lactobacillus_casei",85.1008458035133,0,1624
"703","0753caa3-ef22-4131-9446-a2847f775624","Lactobacillus_casei",86.831550802139,0,1758
"706","075f3485-b522-4235-a840-c9dd7f7d73ff","Lactobacillus_casei",84.3876177658143,1,1556
"714","076cb054-f00f-413b-a5ef-2ec84d859ed1","Lactobacillus_fermentum",93.5010482180294,0,2256
"721","0772b6d2-c3da-416f-8741-01f7dae7f291","Lactobacillus_paracasei",88.7542087542087,0,1922
"726","077334ce-2fff-4037-afde-807b0fbc1e9f","Lactobacillus_paracasei",82.4822695035461,1,1310
"727","0773a6f5-5b03-4848-8378-53aefb07d4c6","Lactobacillus_casei",90.771349862259,0,2046
"731","077ab599-4b3a-4f98-a0b1-861e8dbc4a73","Lactobacillus_buchneri",81.4152966404575,0,1182
"734","078622b5-38dd-4ec4-becc-9f165adf3edd","Lactobacillus_casei",84.9056603773585,1,1552
"739","078bddb3-3114-4ba9-9794-a5496388ae26","Lactobacillus_buchneri",88.32,0,1590
"740","0796287a-d53f-46a8-8f7f-61e5ce163732","Lactobacillus_casei",94.9105914718019,0,2430
"745","079751a8-d00a-462e-b778-b39806a68c93","Lactobacillus_fermentum",90.6913073237509,0,2040
"750","079c89e0-1298-4721-8957-f13f7f7dcc90","Lactobacillus_fermentum",84.8443843031123,0,1572
"755","07af7bd3-8145-41b9-bd93-ac5a70c36f17","Lactobacillus_fermentum",84.0655737704918,1,1538
"762","07bb6352-a884-46f7-b17e-911028c055f3","Lactobacillus_paracasei",94.8489010989011,10,2416
"765","07bd952a-57e6-4e1d-82cb-62f628243532","Lactobacillus_fermentum",89.0921409214092,17,1932
"769","07c5c977-0f6d-431a-b8e9-b97e60506491","Lactobacillus_casei",85.9600825877495,0,1626
"774","07d4f984-e043-483a-9af9-63f448fcfe16","Lactobacillus_fermentum",91.57824933687,1,2198
"778","07e004a4-52b4-44c9-acef-212b9f61f1ca","Lactobacillus_casei",91.3588850174216,0,2100
"784","07e2649c-9c31-440a-bda2-cf699a92c67b","Lactobacillus_fermentum",91.7180013689254,2,2134
"787","07f86f8f-d3ad-4976-8252-104401188834","Lactobacillus_delbrueckii",92.4657534246575,1,2246
"791","08011beb-8672-416f-9f6a-13c2a088c22d","Pediococcus_claussenii",85.9786476868327,1,1582
"792","08088f46-16d8-430b-8bc4-9bd7523584c9","Lactobacillus_casei",92.3444976076555,0,2216
"796","080e666f-9197-48e3-b767-a7ca4d0f3a95","Lactobacillus_fermentum",83.4886817576565,0,1456
"800","081d1b86-8f2e-42d1-9be9-e44bf6abba76","Lactobacillus_fermentum",94.1620879120879,1,2356
"805","0832b0d8-7c70-48ed-b673-3acdcc262dea","Lactobacillus_delbrueckii",89.2761394101877,5,1990
"809","0847bdae-1132-4120-85d1-726659b9410c","Lactobacillus_paracasei",92.5342465753425,1,2218
"814","0864368a-0cf3-45e3-b24c-1e967d40f14b","Lactobacillus_fermentum",93.2478055367995,0,2314
"816","0878004f-d85c-4bf0-abb4-5bbd089cfcca","Lactobacillus_casei",88.3828382838284,0,1990
"820","089e334c-75d9-4440-a905-fe9661540c64","Lactobacillus_casei",92.2222222222222,0,2162
"822","08a810a3-145e-4ba7-901a-a9954ca9eb85","Lactobacillus_casei",88.563829787234,0,1932
"827","08c5198d-59c0-41af-978d-d2d92867204b","Lactobacillus_paracasei",94.0689655172414,3,2346
"828","08e0867c-00c4-4ca4-af33-1f82f616ec64","Lactobacillus_casei",93.732970027248,0,2364
"831","08e1a3d3-a611-4b4d-bcf8-45ecd0631111","Lactobacillus_casei",91.8994413407821,0,2132
"838","08f13d93-bfb6-4e32-846b-93f2e8ef03f9","Lactobacillus_fermentum",87.1140939597315,0,1762
"842","08f2b98a-958f-483f-8361-2300d56bae6f","Lactobacillus_casei",84.698275862069,0,1474
"847","0900ae74-80c2-469b-9df2-390271e49d08","Lactobacillus_casei",78.6624203821656,0,1080
"852","090b8391-8d51-4bef-9e24-7a661de41eed","Lactobacillus_casei",87.2340425531915,1,1788
"857","090d0f15-a7ef-4772-8a01-9d45926cbd0d","Lactobacillus_fermentum",86.2228081740277,1,1720
"859","091c63ac-ca48-4184-a445-a9db71ec7fd0","Lactobacillus_casei",93.0440771349862,0,2256
"862","09217ebd-adb8-4d1b-a2e4-d8b035a12535","Lactobacillus_delbrueckii",84.7826086956522,0,1536
"864","0929cf79-4644-434d-b35f-0e47d2cf8c98","Lactobacillus_casei",93.9518900343643,0,2358
"866","0948c4e1-024f-4a5c-8551-224f6e652a80","Lactobacillus_casei",83.9683680805176,1,1394
"872","095563bd-5597-4db1-b6e6-52cdae570ec8","Lactobacillus_delbrueckii",87.9861111111111,0,1806
"874","095955d5-dc42-48b7-b289-33e01f705312","Lactobacillus_casei",80.5845511482255,0,1208
"878","096450b6-5297-45d2-92eb-2503e9c0a567","Lactobacillus_ginsenosidimutans",88.4418434528164,0,1750
"885","09664c7b-dfc4-406f-8df0-1282a36d1934","Lactobacillus_fermentum",85.5873015873016,0,1738
"889","0968eea5-5f0b-434e-9890-5f085b5edc59","Lactobacillus_delbrueckii",85.2617079889807,0,1564
"892","096e9f74-2d12-4770-8066-3ea33396759a","Lactobacillus_casei",94.3789035392089,0,2368
"895","096f9706-26a3-4052-bdb9-c0f7d33d96c1","Lactobacillus_casei",90.9600560616678,0,2082
"898","097259af-27c7-45c4-9cdf-34c6c36465cb","Lactobacillus_plantarum",83.7837837837838,0,1432
"902","09768a89-b347-4a2e-ab47-11c3b11af08b","Lactobacillus_plantarum",87.1546961325967,1,1734
"905","09772407-ca9e-4335-b348-b4790e2ddfe0","Lactobacillus_buchneri",90.2848794740687,1,1920
"906","097c9752-19d5-496d-8305-4e5d796faac9","Lactobacillus_casei",89.9705014749263,0,1872
"910","097fccf5-16e6-40d1-9d01-b774f4efac13","Lactobacillus_casei",82.0172528201725,0,1360
